,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_type,training_hours,Experience,Company_Size,Last_new_job
1299,27952,city_21,0.624,,No relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,12,16,250.0,2
1300,6402,city_103,0.92,Male,No relevent experience,Full time course,High School,,,24,3,,0
1301,2358,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,Early Stage Startup,11,7,8.0,1
1302,7645,city_21,0.624,Male,Has relevent experience,No enrollment,Masters,STEM,Public Sector,30,10,10500.0,1
1303,15411,city_61,0.913,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,27,12,10500.0,5
1304,32727,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,38,11,8.0,2
1305,32693,city_40,0.7759999999999999,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,312,12,2500.0,4
1306,471,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,Public Sector,32,8,8.0,2
1307,16922,city_73,0.754,,No relevent experience,No enrollment,High School,,,78,2,,0
1308,31991,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,Arts,Funded Startup,125,10,75.0,1
1309,16212,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,152,5,750.0,1
1310,22477,city_21,0.624,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,49,9,10500.0,1
1311,11514,city_114,0.926,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,18,11,75.0,3
1312,28290,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,Pvt Ltd,36,21,10500.0,5
1313,11473,city_16,0.91,Female,Has relevent experience,No enrollment,Phd,STEM,Pvt Ltd,74,17,75.0,2
1314,28584,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,134,6,75.0,1
1315,9209,city_121,0.7809999999999999,Other,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,62,0,75.0,1
1316,28252,city_21,0.624,,No relevent experience,No enrollment,Graduate,STEM,Public Sector,81,5,,
1317,30158,city_136,0.897,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,22,21,2500.0,0
1318,18492,city_116,0.743,Female,No relevent experience,Full time course,Masters,STEM,,131,4,,1
1319,18940,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,31,11,75.0,4
1320,30512,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,,156,21,,1
1321,19654,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,Pvt Ltd,314,4,750.0,1
1322,16577,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,Pvt Ltd,102,5,8.0,1
1323,17836,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,22,18,10500.0,2
1324,29074,city_114,0.926,Male,No relevent experience,Full time course,High School,,,26,7,,1
1325,25155,city_43,0.516,,Has relevent experience,No enrollment,Graduate,STEM,,28,2,,1
1326,31796,city_91,0.691,,No relevent experience,No enrollment,Primary School,,Pvt Ltd,46,2,,0
1327,30965,city_114,0.926,Male,No relevent experience,Full time course,High School,,Pvt Ltd,63,4,750.0,1
1328,7212,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,37,4,30.0,
1329,20419,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,42,7,2500.0,4
1330,27143,city_2,0.7879999999999999,Male,Has relevent experience,Full time course,Masters,STEM,,25,7,,3
1331,33134,city_46,0.762,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,108,4,8.0,4
1332,21657,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,,64,5,,1
1333,14255,city_103,0.92,Female,Has relevent experience,No enrollment,Graduate,Arts,Pvt Ltd,81,10,75.0,2
1334,11728,city_16,0.91,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,23,10,250.0,5
1335,915,city_103,0.92,,Has relevent experience,No enrollment,Masters,Humanities,Pvt Ltd,11,16,2500.0,1
1336,7987,city_127,0.745,Male,Has relevent experience,Full time course,Graduate,STEM,,17,5,,2
1337,25241,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,14,21,250.0,5
1338,18483,city_23,0.899,Male,Has relevent experience,No enrollment,Graduate,STEM,,18,12,,1
1339,7032,city_104,0.924,,No relevent experience,Full time course,Primary School,,,15,1,,0
1340,31668,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,100,12,75.0,1
1341,22870,city_10,0.895,Male,Has relevent experience,No enrollment,Graduate,Other,Early Stage Startup,10,8,75.0,1
1342,13142,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,36,21,250.0,5
1343,11481,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,62,12,75.0,1
1344,1679,city_103,0.92,,Has relevent experience,No enrollment,Masters,Humanities,Pvt Ltd,90,21,250.0,1
1345,15849,city_114,0.926,Male,No relevent experience,No enrollment,Graduate,STEM,,31,21,,5
1346,22392,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,,139,3,,0
1347,29223,city_160,0.92,Male,No relevent experience,No enrollment,Primary School,,,108,2,,0
1348,5296,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,Pvt Ltd,151,12,250.0,3
1349,25329,city_136,0.897,,Has relevent experience,No enrollment,Graduate,Other,Pvt Ltd,4,10,30.0,1
1350,15164,city_128,0.527,Male,No relevent experience,Full time course,High School,,,49,4,,0
1351,5780,city_114,0.926,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,64,11,10500.0,4
1352,14767,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,6,3,8.0,2
1353,7926,city_21,0.624,Female,No relevent experience,No enrollment,Masters,STEM,,14,3,250.0,1
1354,32606,city_16,0.91,Male,No relevent experience,Full time course,High School,,Pvt Ltd,26,11,8.0,3
1355,30295,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,26,3,75.0,2
1356,2436,city_67,0.855,Male,Has relevent experience,Full time course,High School,,Pvt Ltd,53,11,250.0,3
1357,12407,city_114,0.926,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,152,11,250.0,1
1358,5509,city_99,0.915,Female,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,29,21,250.0,1
1359,33300,city_50,0.8959999999999999,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,2,15,75.0,5
1360,12374,city_100,0.887,Male,Has relevent experience,No enrollment,High School,,,36,16,,1
1361,23562,city_53,0.74,Other,No relevent experience,Part time course,High School,,,4,2,75.0,1
1362,27420,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,112,4,75.0,0
1363,15974,city_103,0.92,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,68,19,7500.0,2
1364,13204,city_103,0.92,,Has relevent experience,No enrollment,Graduate,STEM,,210,15,,2
1365,12453,city_21,0.624,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,15,7,10500.0,5
1366,21071,city_90,0.698,,No relevent experience,No enrollment,Masters,STEM,Pvt Ltd,160,11,250.0,4
1367,795,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,Public Sector,10,7,10500.0,1
1368,80,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,53,12,10500.0,1
1369,8509,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,Pvt Ltd,35,9,75.0,4
1370,27199,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,Humanities,Pvt Ltd,1,21,250.0,1
1371,4393,city_75,0.939,Male,Has relevent experience,No enrollment,High School,,,103,4,,2
1372,26993,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,,54,1,,1
1373,9753,city_37,0.794,Female,No relevent experience,Full time course,Graduate,STEM,,86,4,,0
1374,17074,city_65,0.802,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,88,9,75.0,3
1375,9291,city_16,0.91,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,15,15,30.0,2
1376,21210,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,61,21,250.0,1
1377,6548,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,88,21,2500.0,5
1378,5601,city_21,0.624,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,48,0,750.0,1
1379,29159,city_99,0.915,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,40,21,2500.0,5
1380,20909,city_16,0.91,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,56,21,8.0,4
1381,13140,city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,Pvt Ltd,14,16,2500.0,2
1382,8903,city_99,0.915,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,68,9,2500.0,1
1383,20079,city_103,0.92,Male,No relevent experience,No enrollment,Graduate,Other,Pvt Ltd,29,1,7500.0,0
1384,24628,city_116,0.743,,Has relevent experience,Full time course,Primary School,,Pvt Ltd,101,2,7500.0,1
1385,5482,city_103,0.92,,Has relevent experience,No enrollment,Masters,STEM,Early Stage Startup,42,21,8.0,5
1386,16050,city_160,0.92,,Has relevent experience,No enrollment,,,,72,21,,1
1387,18581,city_101,0.5579999999999999,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,20,15,250.0,4
1388,14438,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,3,3,250.0,1
1389,8031,city_71,0.884,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,41,21,8.0,5
1390,32710,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,124,21,10500.0,5
1391,5857,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,13,4,75.0,1
1392,28799,city_103,0.92,Female,Has relevent experience,No enrollment,Masters,STEM,Early Stage Startup,170,21,8.0,2
1393,19726,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,14,6,2500.0,1
1394,6191,city_160,0.92,,No relevent experience,Full time course,High School,,Public Sector,33,2,2500.0,2
1395,32521,city_28,0.939,Male,Has relevent experience,No enrollment,High School,,,6,5,,1
1396,29176,city_103,0.92,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,8,15,250.0,2
1397,28278,city_71,0.884,Male,No relevent experience,,Phd,STEM,Pvt Ltd,89,9,30.0,1
1398,2625,city_45,0.89,Male,Has relevent experience,No enrollment,High School,,Funded Startup,56,11,8.0,1
1399,15587,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,,91,21,,1
1400,14741,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,12,21,2500.0,5
1401,19210,city_16,0.91,,Has relevent experience,No enrollment,Masters,STEM,,157,10,,2
1402,21015,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,39,16,75.0,1
1403,2010,city_114,0.926,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,61,21,2500.0,5
1404,8942,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,,8,12,,1
1405,9586,city_103,0.92,Female,Has relevent experience,No enrollment,Masters,STEM,Public Sector,20,4,7500.0,1
1406,6444,city_114,0.926,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,32,16,2500.0,4
1407,1604,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,56,21,250.0,2
1408,24158,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,,78,0,,0
1409,24017,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,44,4,75.0,1
1410,24362,city_20,0.7959999999999999,,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,18,6,30.0,4
1411,29969,city_16,0.91,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,32,11,750.0,1
1412,16831,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,53,21,75.0,5
1413,28518,city_136,0.897,Male,Has relevent experience,No enrollment,Masters,STEM,,29,19,75.0,1
1414,21039,city_16,0.91,Male,Has relevent experience,No enrollment,Masters,STEM,Funded Startup,292,11,250.0,5
1415,1776,city_160,0.92,Male,No relevent experience,No enrollment,Graduate,No Major,Pvt Ltd,134,21,8.0,5
1416,1678,city_160,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,152,11,2500.0,4
1417,11188,city_103,0.92,,Has relevent experience,No enrollment,Graduate,STEM,,6,14,,1
1418,5346,city_45,0.89,Male,No relevent experience,No enrollment,Phd,STEM,NGO,40,21,250.0,1
1419,25867,city_75,0.939,Male,Has relevent experience,No enrollment,Graduate,STEM,,18,8,,4
1420,8335,city_103,0.92,Male,Has relevent experience,No enrollment,High School,,Pvt Ltd,28,7,250.0,1
1421,29417,city_102,0.804,Male,Has relevent experience,No enrollment,Primary School,,Early Stage Startup,3,21,8.0,1
1422,28383,city_150,0.698,Other,No relevent experience,Full time course,,,,97,21,,0
1423,31485,city_67,0.855,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,107,5,250.0,1
1424,11330,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,Pvt Ltd,149,18,75.0,4
1425,13259,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,88,21,2500.0,1
1426,7539,city_75,0.939,Female,Has relevent experience,No enrollment,Graduate,Other,NGO,46,21,7500.0,5
1427,18271,city_21,0.624,,No relevent experience,No enrollment,Graduate,Other,,10,1,,0
1428,19556,city_136,0.897,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,39,7,75.0,1
1429,31232,city_21,0.624,Female,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,150,3,75.0,2
1430,1175,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,62,5,7500.0,4
1431,8107,city_65,0.802,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,55,10,250.0,2
1432,2768,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,Pvt Ltd,34,6,8.0,1
1433,26448,city_23,0.899,Male,No relevent experience,Full time course,Masters,STEM,Pvt Ltd,106,13,30.0,5
1434,22700,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,Funded Startup,43,8,250.0,1
1435,10287,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,20,13,750.0,1
1436,21246,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,Public Sector,37,15,,4
1437,9098,city_123,0.738,,Has relevent experience,Full time course,Masters,STEM,Pvt Ltd,6,10,2500.0,1
1438,17952,city_102,0.804,Male,No relevent experience,No enrollment,,,,21,3,,0
1439,3889,city_103,0.92,Male,No relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,34,4,2500.0,2
1440,268,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Funded Startup,76,21,30.0,5
1441,27376,city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,Public Sector,210,6,250.0,1
1442,22042,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,STEM,,64,21,,5
1443,32395,city_103,0.92,Female,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,23,21,10500.0,5
1444,16955,city_10,0.895,Male,Has relevent experience,Full time course,Masters,STEM,Public Sector,90,21,2500.0,5
1445,15027,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,54,21,8.0,3
1446,27771,city_16,0.91,Male,No relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,9,21,75.0,5
1447,25918,city_36,0.893,Male,Has relevent experience,Full time course,Masters,STEM,Pvt Ltd,17,13,75.0,1
1448,28694,city_103,0.92,Male,Has relevent experience,No enrollment,Masters,Humanities,NGO,290,21,75.0,1
1449,10523,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,,160,6,8.0,1
1450,12163,city_134,0.698,,No relevent experience,No enrollment,Phd,STEM,,60,6,,0
1451,10279,city_71,0.884,,No relevent experience,Full time course,Graduate,STEM,,45,6,,0
1452,20918,city_16,0.91,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,147,9,75.0,2
1453,22940,city_71,0.884,Male,Has relevent experience,No enrollment,Masters,STEM,Funded Startup,72,7,75.0,2
1454,11283,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,26,21,10500.0,5
1455,15682,city_40,0.7759999999999999,Female,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,86,10,75.0,5
1456,29890,city_160,0.92,Male,No relevent experience,No enrollment,Graduate,STEM,Funded Startup,40,16,75.0,5
1457,24998,city_173,0.878,Male,No relevent experience,No enrollment,High School,,,74,3,,1
1458,15853,city_50,0.8959999999999999,,No relevent experience,No enrollment,Graduate,Other,Pvt Ltd,21,9,30.0,5
1459,14581,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Early Stage Startup,57,2,8.0,1
1460,27390,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,58,3,30.0,1
1461,21976,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Public Sector,34,21,2500.0,5
1462,28808,city_71,0.884,Male,Has relevent experience,No enrollment,Masters,STEM,,66,21,,5
1463,14285,city_173,0.878,,No relevent experience,Full time course,Graduate,Business Degree,Pvt Ltd,156,2,250.0,1
1464,7784,city_45,0.89,Male,Has relevent experience,Part time course,High School,,Pvt Ltd,13,10,30.0,5
1465,15973,city_127,0.745,,No relevent experience,Full time course,Graduate,STEM,,53,3,,1
1466,24155,city_21,0.624,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,14,11,8.0,2
1467,24815,city_103,0.92,,Has relevent experience,No enrollment,Masters,STEM,Pvt Ltd,77,7,750.0,4
1468,21023,city_2,0.7879999999999999,,No relevent experience,No enrollment,Masters,Arts,Pvt Ltd,26,0,8.0,0
1469,27787,city_160,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,90,21,250.0,2
1470,24378,city_127,0.745,Male,No relevent experience,No enrollment,Graduate,STEM,,15,0,,0
1471,7346,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,NGO,24,5,10500.0,2
1472,25958,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,44,12,10500.0,1
1473,32635,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,,52,5,,0
1474,1985,city_21,0.624,Male,No relevent experience,Full time course,High School,,,35,5,,0
1475,288,city_98,0.949,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,8,15,75.0,5
1476,27281,city_103,0.92,,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,32,8,10500.0,1
1477,7953,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,300,3,30.0,1
1478,366,city_176,0.764,Male,No relevent experience,No enrollment,Graduate,STEM,,50,3,,1
1479,27108,city_103,0.92,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,17,21,75.0,5
1480,9514,city_160,0.92,Male,Has relevent experience,Full time course,High School,,Pvt Ltd,9,12,250.0,1
1481,17386,city_176,0.764,Male,Has relevent experience,Full time course,Graduate,STEM,Pvt Ltd,133,5,8.0,5
1482,4889,city_16,0.91,Male,Has relevent experience,No enrollment,Graduate,STEM,Pvt Ltd,53,5,75.0,4
